source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Fox News,Nikki Haley teases expected 2024 announcement in fiery video: ‘Where will you stand?’,Nikki Haley is teasing what is expected to be a 2024 White House run next week with a new teaser video that cites her past as a leader at the U.N. and as governor.,Adam Shaw,2023-02-08 11:00:58+00:00,https://www.foxnews.com/politics/nikki-haley-teases-expected-2024-announcement-in-fiery-video-where-will-you-stand,-1.0,0.365,0.635,0.0,-0.5574
Fox News,"Nikki Haley not to be ‘underestimated’ in bid for president, former South Carolina GOP officials say","As Nikki Haley begins a 2024 campaign for the GOP primary, South Carolina Republican insiders say her personal campaigning style and career achievements will win over voters across America",Kyle Morris,2023-02-11 20:12:47+00:00,https://www.foxnews.com/politics/nikki-haley-not-to-be-underestimated-in-bid-for-president-former-south-carolina-gop-officials-say,-1.0,0.174,0.826,0.0,-0.2732
Fox News,"First on Fox: Noem to deliver high-profile speeches in DC, sparking more 2024 speculation",First on Fox: Republican Gov. Kristi Noem of South Dakota is headed to the nation’s capital next week to deliver three policy speeches that are sure to grab 2024 attention,Paul Steinhauser,2023-02-08 11:00:49+00:00,https://www.foxnews.com/politics/first-on-fox-noem-deliver-high-profile-speeches-dc-sparking-2024-speculation,0.0,0.0,1.0,0.0,0.0
Fox News,"'Fox News Sunday' on February 5, 2022","This week, 'Fox News Sunday' welcomed Sen. Tom Cotton, White House Chief Economist Jared Bernstein, and more to discuss this week's top political news.",Fox News Staff,2023-02-05 19:15:19+00:00,https://www.foxnews.com/transcript/fox-news-sunday-february-5-2022,0.0,0.0,1.0,0.0,0.0
MSNBC,Trump's election fraud schemers keep getting caught lying — on tape,Wisconsin Trump tapes from Associated Press confirm President Donald Trump election officials knew the 'big lie' was fake. And pressured Mike Pence anyway.,Charlie Sykes,2023-02-05 11:00:00+00:00,https://www.msnbc.com/opinion/msnbc-opinion/wisconsin-trump-tapes-associated-press-confirm-big-lie-rcna69094,-1.0,0.507,0.493,0.0,-0.802
MSNBC,Jack Smith should win any executive privilege fight over Pence subpoena,Pence and Trump could try to block the former vice president from complying with the special counsel’s Jan. 6 investigation. Any such attempt should fail.,Jordan Rubin,2023-02-10 19:01:50+00:00,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/pence-subpoena-jack-smith-executive-privilege-rcna70073,1.0,0.187,0.36,0.453,0.5719
MSNBC,"Following special counsel subpoena, Pence has a decision to make",Mike Pence is one of the most important witnesses about one of the most important scandals in American history. But will he comply with a federal subpoena?,Steve Benen,2023-02-10 13:00:25+00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/special-counsel-subpoena-pence-decision-make-rcna70057,1.0,0.0,0.69,0.31,0.4019
MSNBC,The GOP's 2024 race to the bottom has already begun,"Donald Trump and Ron DeSantis are leading the Republican Party ahead of the 2024 election on education, critical race theory, and transgender youth, sadly.",Hayes Brown,2023-02-04 11:00:00+00:00,https://www.msnbc.com/opinion/msnbc-opinion/trump-desantis-compete-lead-rights-culture-wars-rcna69015,0.0,0.0,1.0,0.0,0.0
NBC News,Trump lawyers expected to fight Pence subpoena on executive privilege grounds,"Lawyers for former President Donald Trump are expected to fight the special counsel's subpoena of former Vice President Mike Pence on executive privilege grounds, according to a source familiar with the Trump legal team’s discussions.",Garrett Haake and Minyvonne Burke,2023-02-11 20:21:30+00:00,https://www.nbcnews.com/politics/politics-news/trump-lawyers-expected-fight-pence-subpoena-executive-privilege-ground-rcna70245,-1.0,0.215,0.579,0.207,-0.0258
NBC News,Pence group to run ads in Iowa against school trans policies,Former Vice President Mike Pence is stepping up outreach in Iowa by rallying conservatives against transgender policies in schools.,Associated Press,2023-02-09 19:16:16+00:00,https://www.nbcnews.com/nbc-out/out-politics-and-policy/pence-group-run-ads-iowa-school-trans-policies-rcna69955,0.0,0.0,1.0,0.0,0.0
NBC News,Pence subpoenaed by special counsel leading Trump investigations,"Former Vice President Mike Pence has been subpoenaed by the special counsel investigating former President Donald Trump, according to a source familiar with the matter.",Kristen Welker,2023-02-09 23:54:04+00:00,https://www.nbcnews.com/politics/justice-department/pence-subpoenaed-special-counsel-leading-trump-investigations-rcna70031,1.0,0.0,0.69,0.31,0.4019
NBC News,FBI searching Mike Pence's home for classified documents,"The FBI was searching former Vice President Mike Pence's Indiana home for any classified documents that might be in the house, a senior law-enforcement official told NBC News.",Michael Kosnar and Dareh Gregorian,2023-02-10 16:33:15+00:00,https://www.nbcnews.com/politics/justice-department/fbi-searching-mike-pences-home-classified-documents-rcna70112,0.0,0.0,1.0,0.0,0.0
NBC News,White House to update top Republicans on recovered classified documents,"Biden administration officials are offering top congressional leaders a briefing on classified documents found in the possession of President Joe Biden former President Donald Trump, and former Vice President Mike Pence, two sources familiar with discussions …",Dennis Romero and Dennis Romero and Julie Tsirkin,2023-02-06 03:55:03+00:00,https://www.nbcnews.com/politics/politics-news/white-house-update-top-republicans-recovered-classified-files-rcna69223,1.0,0.0,0.795,0.205,0.2023
NBC News,FBI to search Pence's Indiana home for more classified documents,"The FBI is expected to search former Vice President Mike Pence’s Indiana home for classified documents in a matter of days, three law enforcement officials told NBC News.",Sarah Fitzpatrick and Michael Kosnar and Julia Ainsley and Summer Concepcion,2023-02-06 16:21:31+00:00,https://www.nbcnews.com/politics/politics-news/fbi-search-pences-indiana-home-classified-documents-rcna68838,0.0,0.0,1.0,0.0,0.0
